Date Local,CO Mean,CO 1st Max Hour
2009/11/12,0.0,0
2009/11/12,0.0,0
2009/11/12,0.0,0
2009/11/13,0.0,0
2009/11/13,0.0,0
2009/11/13,0.0,0
2009/11/13,0.0,0
2009/11/14,0.0,0
2009/11/14,0.0,0
2009/11/14,0.0,0
2009/11/14,0.0,0
2009/11/15,0.000333,16
2009/11/15,0.0,0
2009/11/15,0.000333,16
2009/11/15,0.0,0
2009/11/16,0.00025,0
2009/11/16,0.0,0
2009/11/16,0.00025,0
2009/11/16,0.0,0
2009/11/17,0.000348,16
2009/11/17,0.0,0
2009/11/17,0.000348,16
2009/11/17,0.0,0
2009/11/18,0.000583,0
2009/11/18,0.0,0
2009/11/18,0.000583,0
2009/11/18,0.0,0
2009/11/19,0.000875,0
2009/11/19,0.0,0
2009/11/19,0.000875,0
2009/11/19,0.0,0
2009/11/20,0.00025,6
2009/11/20,0.0,0
2009/11/20,0.00025,6
2009/11/20,0.0,0
2009/11/21,0.000583,2
2009/11/21,0.0,0
2009/11/21,0.000583,2
2009/11/21,0.0,0
2009/11/22,0.000167,6
2009/11/22,0.0,0
2009/11/22,0.000167,6
2009/11/22,0.0,0
2009/11/23,0.0,0
2009/11/23,0.0,0
2009/11/23,0.0,0
2009/11/23,0.0,0
2009/11/24,0.000125,17
2009/11/24,0.0,0
2009/11/24,0.000125,17
2009/11/24,0.0,0
2009/11/25,0.0005,11
2009/11/25,0.0,0
2009/11/25,0.0005,11
2009/11/25,0.0,0
2009/11/26,0.000875,0
2009/11/26,0.0,0
2009/11/26,0.000875,0
2009/11/26,0.0,0
2009/11/27,8.3e-05,8
2009/11/27,0.0,0
2009/11/27,8.3e-05,8
2009/11/27,0.0,0
2009/11/28,0.0,0
2009/11/28,0.0,0
2009/11/28,0.0,0
2009/11/28,0.0,0
2009/11/29,0.00025,7
2009/11/29,0.0,0
2009/11/29,0.00025,7
2009/11/29,0.0,0
2009/11/30,0.000167,8
2009/11/30,0.0,0
2009/11/30,0.000167,8
2009/11/30,0.0,0
2009/12/1,0.000208,8
2009/12/1,0.0,0
2009/12/1,0.000208,8
2009/12/1,0.0,0
2009/12/2,0.000583,0
2009/12/2,0.0,0
2009/12/2,0.000583,0
2009/12/2,0.0,0
2009/12/3,0.0,0
2009/12/3,0.0,0
2009/12/3,0.0,0
2009/12/3,0.0,0
2009/12/4,8.3e-05,4
2009/12/4,0.0,0
2009/12/4,8.3e-05,4
2009/12/4,0.0,0
2009/12/5,0.000409,15
2009/12/5,0.0,0
2009/12/5,0.000409,15
2009/12/5,0.0,0
2009/12/6,0.000792,0
2009/12/6,0.0,0
2009/12/6,0.000792,0
2009/12/6,0.0,0
2009/12/7,0.001,0
2009/12/7,0.0,0
2009/12/7,0.001,0
2009/12/7,0.0,0
2009/12/8,0.000625,6
2009/12/8,0.0,0
2009/12/8,0.000625,6
2009/12/8,0.0,0
2009/12/9,0.000522,0
2009/12/9,0.0,0
2009/12/9,0.000522,0
2009/12/9,0.0,0
2009/12/10,0.000542,3
2009/12/10,0.0,0
2009/12/10,0.000542,3
2009/12/10,0.0,0
2009/12/11,0.000833,4
2009/12/11,0.0,0
2009/12/11,0.000833,4
2009/12/11,0.0,0
2009/12/12,0.000739,0
2009/12/12,0.0,0
2009/12/12,0.000739,0
2009/12/12,0.0,0
2009/12/13,0.0005,8
2009/12/13,0.0,0
2009/12/13,0.0005,8
2009/12/13,0.0,0
2009/12/14,0.0,0
2009/12/14,0.0,0
2009/12/14,0.0,0
2009/12/14,0.0,0
2009/12/15,0.0,0
2009/12/15,0.0,0
2009/12/15,0.0,0
2009/12/15,0.0,0
2009/12/16,0.0,0
2009/12/16,0.0,0
2009/12/16,0.0,0
2009/12/16,0.0,0
2009/12/17,0.0,0
2009/12/17,0.0,0
2009/12/17,0.0,0
2009/12/17,0.0,0
2009/12/18,0.0,0
2009/12/18,0.0,0
2009/12/18,0.0,0
2009/12/18,0.0,0
2009/12/19,0.0,0
2009/12/19,0.0,0
2009/12/19,0.0,0
2009/12/19,0.0,0
2009/12/20,0.0,0
2009/12/20,0.0,0
2009/12/20,0.0,0
2009/12/20,0.0,0
2009/12/21,4.2e-05,8
2009/12/21,0.0,0
2009/12/21,4.2e-05,8
2009/12/21,0.0,0
2009/12/22,0.0,0
2009/12/22,0.0,0
2009/12/22,0.0,0
2009/12/22,0.0,0
2009/12/23,0.0,0
2009/12/23,0.0,0
2009/12/23,0.0,0
2009/12/23,0.0,0
2009/12/24,0.000167,17
2009/12/24,0.0,0
2009/12/24,0.000167,17
2009/12/24,0.0,0
2009/12/25,4.2e-05,0
2009/12/25,0.0,0
2009/12/25,4.2e-05,0
2009/12/25,0.0,0
2009/12/26,0.0,0
2009/12/26,0.0,0
2009/12/26,0.0,0
2009/12/26,0.0,0
2009/12/27,0.000167,20
2009/12/27,0.0,0
2009/12/27,0.000167,20
2009/12/27,0.0,0
2009/12/28,0.000292,0
2009/12/28,0.0,0
2009/12/28,0.000292,0
2009/12/28,0.0,0
2009/12/29,0.0,0
2009/12/29,0.0,0
2009/12/29,0.0,0
2009/12/29,0.0,0
2009/12/30,0.00013,6
2009/12/30,0.0,0
2009/12/30,0.00013,6
2009/12/30,0.0,0
2009/12/31,0.000542,11
2009/12/31,0.0,0
2009/12/31,0.000542,11
2009/12/31,0.0,0
2010/1/1,0.945833,13
2010/1/1,1.0,13
2010/1/1,0.945833,13
2010/1/1,1.0,13
2010/1/2,0.504167,0
2010/1/2,0.545833,0
2010/1/2,0.504167,0
2010/1/2,0.545833,0
2010/1/3,0.454167,10
2010/1/3,0.441667,14
2010/1/3,0.454167,10
2010/1/3,0.441667,14
2010/1/4,0.569565,14
2010/1/4,0.541667,14
2010/1/4,0.569565,14
2010/1/4,0.541667,14
2010/1/5,0.679167,7
2010/1/5,0.666667,8
2010/1/5,0.679167,7
2010/1/5,0.666667,8
2010/1/6,0.729167,5
2010/1/6,0.741667,9
2010/1/6,0.729167,5
2010/1/6,0.741667,9
2010/1/7,0.816667,18
2010/1/7,0.804167,15
2010/1/7,0.816667,18
2010/1/7,0.804167,15
2010/1/8,0.8625,7
2010/1/8,0.8625,0
2010/1/8,0.8625,7
2010/1/8,0.8625,0
2010/1/9,0.870833,10
2010/1/9,0.866667,14
2010/1/9,0.870833,10
2010/1/9,0.866667,14
2010/1/10,0.95,8
2010/1/10,0.954167,3
2010/1/10,0.95,8
2010/1/10,0.954167,3
2010/1/11,1.030435,16
2010/1/11,0.995833,16
2010/1/11,1.030435,16
2010/1/11,0.995833,16
2010/1/12,0.504167,3
2010/1/12,0.616667,0
2010/1/12,0.504167,3
2010/1/12,0.616667,0
2010/1/13,0.391667,8
2010/1/13,0.375,21
2010/1/13,0.391667,8
2010/1/13,0.375,21
2010/1/14,0.758333,7
2010/1/14,0.716667,12
2010/1/14,0.758333,7
2010/1/14,0.716667,12
2010/1/15,0.683333,9
2010/1/15,0.741667,0
2010/1/15,0.683333,9
2010/1/15,0.741667,0
2010/1/16,0.579167,23
2010/1/16,0.541667,23
2010/1/16,0.579167,23
2010/1/16,0.541667,23
2010/1/17,0.75,4
2010/1/17,0.795833,4
2010/1/17,0.75,4
2010/1/17,0.795833,4
2010/1/18,0.879167,6
2010/1/18,0.841667,12
2010/1/18,0.879167,6
2010/1/18,0.841667,12
2010/1/19,0.854167,10
2010/1/19,0.9125,14
2010/1/19,0.854167,10
2010/1/19,0.9125,14
2010/1/20,0.529167,21
2010/1/20,0.504167,23
2010/1/20,0.529167,21
2010/1/20,0.504167,23
2010/1/21,0.6875,23
2010/1/21,0.645833,23
2010/1/21,0.6875,23
2010/1/21,0.645833,23
2010/1/22,0.625,0
2010/1/22,0.720833,0
2010/1/22,0.625,0
2010/1/22,0.720833,0
2010/1/23,0.6875,20
2010/1/23,0.625,23
2010/1/23,0.6875,20
2010/1/23,0.625,23
2010/1/24,0.8,6
2010/1/24,0.85,1
2010/1/24,0.8,6
2010/1/24,0.85,1
2010/1/25,0.741667,18
2010/1/25,0.7375,19
2010/1/25,0.741667,18
2010/1/25,0.7375,19
2010/1/26,0.4375,0
2010/1/26,0.529167,0
2010/1/26,0.4375,0
2010/1/26,0.529167,0
2010/1/27,0.383333,7
2010/1/27,0.366667,8
2010/1/27,0.383333,7
2010/1/27,0.366667,8
2010/1/28,0.466667,10
2010/1/28,0.483333,11
2010/1/28,0.466667,10
2010/1/28,0.483333,11
2010/1/29,0.3,8
2010/1/29,0.283333,0
2010/1/29,0.3,8
2010/1/29,0.283333,0
2010/1/30,0.458333,12
2010/1/30,0.454167,14
2010/1/30,0.458333,12
2010/1/30,0.454167,14
2010/1/31,0.570833,8
2010/1/31,0.554167,12
2010/1/31,0.570833,8
2010/1/31,0.554167,12
2010/2/1,0.5875,7
2010/2/1,0.579167,21
2010/2/1,0.5875,7
2010/2/1,0.579167,21
2010/2/2,0.704167,5
2010/2/2,0.704167,9
2010/2/2,0.704167,5
2010/2/2,0.704167,9
2010/2/3,0.816667,9
2010/2/3,0.816667,12
2010/2/3,0.816667,9
2010/2/3,0.816667,12
2010/2/4,0.720833,21
2010/2/4,0.7125,21
2010/2/4,0.720833,21
2010/2/4,0.7125,21
2010/2/5,0.816667,8
2010/2/5,0.845833,10
2010/2/5,0.816667,8
2010/2/5,0.845833,10
2010/2/6,0.720833,13
2010/2/6,0.716667,0
2010/2/6,0.720833,13
2010/2/6,0.716667,0
2010/2/7,0.775,1
2010/2/7,0.791667,2
2010/2/7,0.775,1
2010/2/7,0.791667,2
2010/2/8,0.825,7
2010/2/8,0.8125,19
2010/2/8,0.825,7
2010/2/8,0.8125,19
2010/2/9,0.858333,6
2010/2/9,0.858333,6
2010/2/9,0.858333,6
2010/2/9,0.858333,6
2010/2/10,0.770833,18
2010/2/10,0.7875,0
2010/2/10,0.770833,18
2010/2/10,0.7875,0
2010/2/11,0.691667,0
2010/2/11,0.7125,0
2010/2/11,0.691667,0
2010/2/11,0.7125,0
2010/2/12,0.7375,9
2010/2/12,0.7375,11
2010/2/12,0.7375,9
2010/2/12,0.7375,11
2010/2/13,0.770833,0
2010/2/13,0.783333,0
2010/2/13,0.770833,0
2010/2/13,0.783333,0
2010/2/14,0.7875,19
2010/2/14,0.766667,22
2010/2/14,0.7875,19
2010/2/14,0.766667,22
2010/2/15,0.9,7
2010/2/15,0.891667,23
2010/2/15,0.9,7
2010/2/15,0.891667,23
2010/2/16,1.1625,6
2010/2/16,1.175,12
2010/2/16,1.1625,6
2010/2/16,1.175,12
2010/2/17,1.058333,7
2010/2/17,1.0375,10
2010/2/17,1.058333,7
2010/2/17,1.0375,10
2010/2/18,0.572727,0
2010/2/18,0.695833,0
2010/2/18,0.572727,0
2010/2/18,0.695833,0
2010/2/19,0.216667,9
2010/2/19,0.233333,0
2010/2/19,0.216667,9
2010/2/19,0.233333,0
2010/2/20,0.225,7
2010/2/20,0.216667,20
2010/2/20,0.225,7
2010/2/20,0.216667,20
2010/2/21,0.216667,4
2010/2/21,0.233333,0
2010/2/21,0.216667,4
2010/2/21,0.233333,0
2010/2/22,0.4,6
2010/2/22,0.4,9
2010/2/22,0.4,6
2010/2/22,0.4,9
2010/2/23,0.3,20
2010/2/23,0.304167,0
2010/2/23,0.3,20
2010/2/23,0.304167,0
2010/2/24,0.604167,6
2010/2/24,0.595833,13
2010/2/24,0.604167,6
2010/2/24,0.595833,13
2010/2/25,0.629167,13
2010/2/25,0.654167,14
2010/2/25,0.629167,13
2010/2/25,0.654167,14
2010/2/26,0.408333,15
2010/2/26,0.404167,14
2010/2/26,0.408333,15
2010/2/26,0.404167,14
2010/2/27,0.458333,17
2010/2/27,0.458333,20
2010/2/27,0.458333,17
2010/2/27,0.458333,20
2010/2/28,0.525,7
2010/2/28,0.558333,8
2010/2/28,0.525,7
2010/2/28,0.558333,8
2010/3/1,0.325,20
2010/3/1,0.345833,0
2010/3/1,0.325,20
2010/3/1,0.345833,0
2010/3/2,0.425,7
2010/3/2,0.433333,9
2010/3/2,0.425,7
2010/3/2,0.433333,9
2010/3/3,0.35,19
2010/3/3,0.370833,0
2010/3/3,0.35,19
2010/3/3,0.370833,0
2010/3/4,0.4375,7
2010/3/4,0.4375,12
2010/3/4,0.4375,7
2010/3/4,0.4375,12
2010/3/5,0.454167,18
2010/3/5,0.441667,21
2010/3/5,0.454167,18
2010/3/5,0.441667,21
2010/3/6,0.420833,7
2010/3/6,0.458333,0
2010/3/6,0.420833,7
2010/3/6,0.458333,0
2010/3/7,0.366667,19
2010/3/7,0.3375,21
2010/3/7,0.366667,19
2010/3/7,0.3375,21
2010/3/8,0.408333,8
2010/3/8,0.420833,0
2010/3/8,0.408333,8
2010/3/8,0.420833,0
2010/3/9,0.554167,23
2010/3/9,0.454167,23
2010/3/9,0.554167,23
2010/3/9,0.454167,23
2010/3/10,0.604167,0
2010/3/10,0.7125,2
2010/3/10,0.604167,0
2010/3/10,0.7125,2
2010/3/11,0.366667,7
2010/3/11,0.379167,0
2010/3/11,0.366667,7
2010/3/11,0.379167,0
2010/3/12,0.370833,7
2010/3/12,0.358333,10
2010/3/12,0.370833,7
2010/3/12,0.358333,10
2010/3/13,0.383333,0
2010/3/13,0.4,0
2010/3/13,0.383333,0
2010/3/13,0.4,0
2010/3/14,0.433333,12
2010/3/14,0.4375,13
2010/3/14,0.433333,12
2010/3/14,0.4375,13
2010/3/15,0.445833,5
2010/3/15,0.454167,11
2010/3/15,0.445833,5
2010/3/15,0.454167,11
2010/3/16,0.575,21
2010/3/16,0.495833,23
2010/3/16,0.575,21
2010/3/16,0.495833,23
2010/3/17,0.879167,22
2010/3/17,0.85,8
2010/3/17,0.879167,22
2010/3/17,0.85,8
2010/3/18,0.85,23
2010/3/18,0.816667,1
2010/3/18,0.85,23
2010/3/18,0.816667,1
2010/3/19,0.975,0
2010/3/19,1.020833,4
2010/3/19,0.975,0
2010/3/19,1.020833,4
2010/3/20,0.65,21
2010/3/20,0.683333,0
2010/3/20,0.65,21
2010/3/20,0.683333,0
2010/3/21,0.416667,22
2010/3/21,0.491667,0
2010/3/21,0.416667,22
2010/3/21,0.491667,0
2010/3/22,0.608333,7
2010/3/22,0.6125,10
2010/3/22,0.608333,7
2010/3/22,0.6125,10
2010/3/23,0.608333,15
2010/3/23,0.616667,20
2010/3/23,0.608333,15
2010/3/23,0.616667,20
2010/3/24,0.454167,22
2010/3/24,0.445833,0
2010/3/24,0.454167,22
2010/3/24,0.445833,0
2010/3/25,0.825,6
2010/3/25,0.8,8
2010/3/25,0.825,6
2010/3/25,0.8,8
2010/3/26,0.529167,0
2010/3/26,0.595833,0
2010/3/26,0.529167,0
2010/3/26,0.595833,0
2010/3/27,0.458333,18
2010/3/27,0.433333,16
2010/3/27,0.458333,18
2010/3/27,0.433333,16
2010/3/28,0.495833,19
2010/3/28,0.5,0
2010/3/28,0.495833,19
2010/3/28,0.5,0
2010/3/29,0.7875,15
2010/3/29,0.745833,16
2010/3/29,0.7875,15
2010/3/29,0.745833,16
2010/3/30,0.633333,20
2010/3/30,0.670833,0
2010/3/30,0.633333,20
2010/3/30,0.670833,0
2010/3/31,0.625,6
2010/3/31,0.641667,12
2010/3/31,0.625,6
2010/3/31,0.641667,12
2010/4/1,0.716667,8
2010/4/1,0.666667,22
2010/4/1,0.716667,8
2010/4/1,0.666667,22
2010/4/2,0.8375,5
2010/4/2,0.879167,10
2010/4/2,0.8375,5
2010/4/2,0.879167,10
2010/4/3,0.795833,6
2010/4/3,0.808333,7
2010/4/3,0.795833,6
2010/4/3,0.808333,7
2010/4/4,0.766667,23
2010/4/4,0.7375,23
2010/4/4,0.766667,23
2010/4/4,0.7375,23
2010/4/5,0.945833,6
2010/4/5,0.916667,6
2010/4/5,0.945833,6
2010/4/5,0.916667,6
2010/4/6,0.775,5
2010/4/6,0.883333,3
2010/4/6,0.775,5
2010/4/6,0.883333,3
2010/4/7,0.5625,7
2010/4/7,0.570833,8
2010/4/7,0.5625,7
2010/4/7,0.570833,8
2010/4/8,0.495833,3
2010/4/8,0.525,7
2010/4/8,0.495833,3
2010/4/8,0.525,7
2010/4/9,0.279167,0
2010/4/9,0.3,0
2010/4/9,0.279167,0
2010/4/9,0.3,0
2010/4/10,0.220833,16
2010/4/10,0.220833,19
2010/4/10,0.220833,16
2010/4/10,0.220833,19
2010/4/11,0.308333,12
2010/4/11,0.320833,15
2010/4/11,0.308333,12
2010/4/11,0.320833,15
2010/4/12,0.186957,5
2010/4/12,0.229167,0
2010/4/12,0.186957,5
2010/4/12,0.229167,0
2010/4/13,0.308333,15
2010/4/13,0.2625,20
2010/4/13,0.308333,15
2010/4/13,0.2625,20
2010/4/14,0.408333,19
2010/4/14,0.425,0
2010/4/14,0.408333,19
2010/4/14,0.425,0
2010/4/15,0.379167,6
2010/4/15,0.4,0
2010/4/15,0.379167,6
2010/4/15,0.4,0
2010/4/16,0.366667,23
2010/4/16,0.366667,0
2010/4/16,0.366667,23
2010/4/16,0.366667,0
2010/4/17,0.3875,8
2010/4/17,0.3875,0
2010/4/17,0.3875,8
2010/4/17,0.3875,0
2010/4/18,0.325,15
2010/4/18,0.3125,21
2010/4/18,0.325,15
2010/4/18,0.3125,21
2010/4/19,0.3875,21
2010/4/19,0.391667,21
2010/4/19,0.3875,21
2010/4/19,0.391667,21
2010/4/20,0.5,22
2010/4/20,0.458333,23
2010/4/20,0.5,22
2010/4/20,0.458333,23
2010/4/21,0.579167,6
2010/4/21,0.608333,0
2010/4/21,0.579167,6
2010/4/21,0.608333,0
2010/4/22,0.470833,5
2010/4/22,0.491667,11
2010/4/22,0.470833,5
2010/4/22,0.491667,11
2010/4/23,0.354167,5
2010/4/23,0.358333,0
2010/4/23,0.354167,5
2010/4/23,0.358333,0
2010/4/24,0.404167,5
2010/4/24,0.383333,23
2010/4/24,0.404167,5
2010/4/24,0.383333,23
2010/4/25,0.408333,0
2010/4/25,0.425,0
2010/4/25,0.408333,0
2010/4/25,0.425,0
2010/4/26,0.458333,6
2010/4/26,0.458333,10
2010/4/26,0.458333,6
2010/4/26,0.458333,10
2010/4/27,0.404167,5
2010/4/27,0.425,0
2010/4/27,0.404167,5
2010/4/27,0.425,0
2010/4/28,0.333333,5
2010/4/28,0.333333,10
2010/4/28,0.333333,5
2010/4/28,0.333333,10
2010/4/29,0.379167,6
2010/4/29,0.370833,7
2010/4/29,0.379167,6
2010/4/29,0.370833,7
2010/4/30,0.6375,23
2010/4/30,0.554167,23
2010/4/30,0.6375,23
2010/4/30,0.554167,23
2010/5/1,0.816667,0
2010/5/1,0.854167,0
2010/5/1,0.816667,0
2010/5/1,0.854167,0
2010/5/2,0.829167,0
2010/5/2,0.8625,4
2010/5/2,0.829167,0
2010/5/2,0.8625,4
2010/5/3,0.591667,0
2010/5/3,0.633333,0
2010/5/3,0.591667,0
2010/5/3,0.633333,0
2010/5/4,0.3875,6
2010/5/4,0.420833,0
2010/5/4,0.3875,6
2010/5/4,0.420833,0
2010/5/5,0.3125,0
2010/5/5,0.333333,0
2010/5/5,0.3125,0
2010/5/5,0.333333,0
2010/5/6,0.3,6
2010/5/6,0.329167,8
2010/5/6,0.3,6
2010/5/6,0.329167,8
2010/5/7,0.241667,21
2010/5/7,0.220833,22
2010/5/7,0.241667,21
2010/5/7,0.220833,22
2010/5/8,0.2375,9
2010/5/8,0.279167,12
2010/5/8,0.2375,9
2010/5/8,0.279167,12
2010/5/9,0.1,0
2010/5/9,0.1,0
2010/5/9,0.1,0
2010/5/9,0.1,0
2010/5/10,0.220833,6
2010/5/10,0.220833,11
2010/5/10,0.220833,6
2010/5/10,0.220833,11
2010/5/11,0.3625,5
2010/5/11,0.35,10
2010/5/11,0.3625,5
2010/5/11,0.35,10
2010/5/12,0.345833,7
2010/5/12,0.333333,0
2010/5/12,0.345833,7
2010/5/12,0.333333,0
2010/5/13,0.35,17
2010/5/13,0.341667,0
2010/5/13,0.35,17
2010/5/13,0.341667,0
2010/5/14,0.525,17
2010/5/14,0.491667,21
2010/5/14,0.525,17
2010/5/14,0.491667,21
2010/5/15,0.375,0
2010/5/15,0.4,0
2010/5/15,0.375,0
2010/5/15,0.4,0
2010/5/16,0.445833,22
2010/5/16,0.366667,23
2010/5/16,0.445833,22
2010/5/16,0.366667,23
2010/5/17,0.521739,0
2010/5/17,0.591667,1
2010/5/17,0.521739,0
2010/5/17,0.591667,1
2010/5/18,0.4,5
2010/5/18,0.4375,0
2010/5/18,0.4,5
2010/5/18,0.4375,0
2010/5/19,0.425,22
2010/5/19,0.391667,19
2010/5/19,0.425,22
2010/5/19,0.391667,19
2010/5/20,0.566667,21
2010/5/20,0.525,23
2010/5/20,0.566667,21
2010/5/20,0.525,23
2010/5/21,0.620833,5
2010/5/21,0.666667,0
2010/5/21,0.620833,5
2010/5/21,0.666667,0
2010/5/22,0.470833,13
2010/5/22,0.475,0
2010/5/22,0.470833,13
2010/5/22,0.475,0
2010/5/23,0.429167,14
2010/5/23,0.445833,0
2010/5/23,0.429167,14
2010/5/23,0.445833,0
2010/5/24,0.545833,22
2010/5/24,0.504167,22
2010/5/24,0.545833,22
2010/5/24,0.504167,22
2010/5/25,0.704167,5
2010/5/25,0.720833,4
2010/5/25,0.704167,5
2010/5/25,0.720833,4
2010/5/26,0.620833,19
2010/5/26,0.620833,19
2010/5/26,0.620833,19
2010/5/26,0.620833,19
2010/5/27,0.491667,0
2010/5/27,0.5375,0
2010/5/27,0.491667,0
2010/5/27,0.5375,0
2010/5/28,0.5375,8
2010/5/28,0.533333,8
2010/5/28,0.5375,8
2010/5/28,0.533333,8
2010/5/29,0.579167,21
2010/5/29,0.5375,22
2010/5/29,0.579167,21
2010/5/29,0.5375,22
2010/5/30,0.483333,22
2010/5/30,0.516667,0
2010/5/30,0.483333,22
2010/5/30,0.516667,0
2010/5/31,0.670833,6
2010/5/31,0.666667,5
2010/5/31,0.670833,6
2010/5/31,0.666667,5
2010/6/1,0.679167,18
2010/6/1,0.6625,20
2010/6/1,0.679167,18
2010/6/1,0.6625,20
2010/6/2,0.641667,5
2010/6/2,0.666667,0
2010/6/2,0.641667,5
2010/6/2,0.666667,0
2010/6/3,0.683333,10
2010/6/3,0.6875,11
2010/6/3,0.683333,10
2010/6/3,0.6875,11
2010/6/4,0.679167,20
2010/6/4,0.666667,22
2010/6/4,0.679167,20
2010/6/4,0.666667,22
2010/6/5,0.55,0
2010/6/5,0.6,0
2010/6/5,0.55,0
2010/6/5,0.6,0
2010/6/6,0.454167,0
2010/6/6,0.4875,0
2010/6/6,0.454167,0
2010/6/6,0.4875,0
2010/6/7,0.316667,6
2010/6/7,0.345833,0
2010/6/7,0.316667,6
2010/6/7,0.345833,0
2010/6/8,0.354167,23
2010/6/8,0.329167,10
2010/6/8,0.354167,23
2010/6/8,0.329167,10
2010/6/9,0.579167,6
2010/6/9,0.558333,19
2010/6/9,0.579167,6
2010/6/9,0.558333,19
2010/6/10,0.6625,18
2010/6/10,0.666667,19
2010/6/10,0.6625,18
2010/6/10,0.666667,19
2010/6/11,0.566667,0
2010/6/11,0.583333,0
2010/6/11,0.566667,0
2010/6/11,0.583333,0
2010/6/12,0.716667,23
2010/6/12,0.683333,23
2010/6/12,0.716667,23
2010/6/12,0.683333,23
2010/6/13,0.645833,0
2010/6/13,0.679167,0
2010/6/13,0.645833,0
2010/6/13,0.679167,0
2010/6/14,0.820833,22
2010/6/14,0.741667,22
2010/6/14,0.820833,22
2010/6/14,0.741667,22
2010/6/15,0.608333,0
2010/6/15,0.695833,0
2010/6/15,0.608333,0
2010/6/15,0.695833,0
2010/6/16,0.720833,7
2010/6/16,0.708333,6
2010/6/16,0.720833,7
2010/6/16,0.708333,6
2010/6/17,0.670833,5
2010/6/17,0.704167,0
2010/6/17,0.670833,5
2010/6/17,0.704167,0
2010/6/18,0.708333,6
2010/6/18,0.6875,23
2010/6/18,0.708333,6
2010/6/18,0.6875,23
2010/6/19,0.741667,23
2010/6/19,0.733333,0
2010/6/19,0.741667,23
2010/6/19,0.733333,0
2010/6/20,0.829167,0
2010/6/20,0.829167,11
2010/6/20,0.829167,0
2010/6/20,0.829167,11
2010/6/21,0.683333,23
2010/6/21,0.7,0
2010/6/21,0.683333,23
2010/6/21,0.7,0
2010/6/22,0.525,0
2010/6/22,0.554167,0
2010/6/22,0.525,0
2010/6/22,0.554167,0
2010/6/23,0.508333,0
2010/6/23,0.533333,0
2010/6/23,0.508333,0
2010/6/23,0.533333,0
2010/6/24,0.5,7
2010/6/24,0.5,0
2010/6/24,0.5,7
2010/6/24,0.5,0
2010/6/25,0.441667,23
2010/6/25,0.433333,23
2010/6/25,0.441667,23
2010/6/25,0.433333,23
2010/6/26,0.545833,5
2010/6/26,0.558333,0
2010/6/26,0.545833,5
2010/6/26,0.558333,0
2010/6/27,0.604167,10
2010/6/27,0.6,11
2010/6/27,0.604167,10
2010/6/27,0.6,11
2010/6/28,0.575,17
2010/6/28,0.583333,23
2010/6/28,0.575,17
2010/6/28,0.583333,23
2010/6/29,0.275,0
2010/6/29,0.3625,0
2010/6/29,0.275,0
2010/6/29,0.3625,0
2010/6/30,0.054167,9
2010/6/30,0.0625,0
2010/6/30,0.054167,9
2010/6/30,0.0625,0
2010/7/1,0.225,6
2010/7/1,0.2,12
2010/7/1,0.225,6
2010/7/1,0.2,12
2010/7/2,0.333333,22
2010/7/2,0.316667,20
2010/7/2,0.333333,22
2010/7/2,0.316667,20
2010/7/3,0.458333,21
2010/7/3,0.4375,22
2010/7/3,0.458333,21
2010/7/3,0.4375,22
2010/7/4,0.4875,22
2010/7/4,0.491667,0
2010/7/4,0.4875,22
2010/7/4,0.491667,0
2010/7/5,0.625,23
2010/7/5,0.579167,23
2010/7/5,0.625,23
2010/7/5,0.579167,23
2010/7/6,0.675,0
2010/7/6,0.716667,0
2010/7/6,0.675,0
2010/7/6,0.716667,0
2010/7/7,0.6,0
2010/7/7,0.625,0
2010/7/7,0.6,0
2010/7/7,0.625,0
2010/7/8,0.5875,0
2010/7/8,0.620833,0
2010/7/8,0.5875,0
2010/7/8,0.620833,0
2010/7/9,0.504167,6
2010/7/9,0.5,0
2010/7/9,0.504167,6
2010/7/9,0.5,0
2010/7/10,0.55,22
2010/7/10,0.5375,15
2010/7/10,0.55,22
2010/7/10,0.5375,15
2010/7/12,0.616667,6
2010/7/12,0.641667,0
2010/7/12,0.616667,6
2010/7/12,0.641667,0
2010/7/13,0.595833,8
2010/7/13,0.579167,23
2010/7/13,0.595833,8
2010/7/13,0.579167,23
2010/7/14,0.654167,5
2010/7/14,0.666667,0
2010/7/14,0.654167,5
2010/7/14,0.666667,0
2010/7/15,0.575,19
2010/7/15,0.570833,0
2010/7/15,0.575,19
2010/7/15,0.570833,0
2010/7/16,0.695833,8
2010/7/16,0.683333,12
2010/7/16,0.695833,8
2010/7/16,0.683333,12
2010/7/17,0.629167,17
2010/7/17,0.633333,0
2010/7/17,0.629167,17
2010/7/17,0.633333,0
2010/7/18,0.641667,23
2010/7/18,0.645833,0
2010/7/18,0.641667,23
2010/7/18,0.645833,0
2010/7/19,0.7125,0
2010/7/19,0.720833,2
2010/7/19,0.7125,0
2010/7/19,0.720833,2
2010/7/20,0.629167,6
2010/7/20,0.641667,0
2010/7/20,0.629167,6
2010/7/20,0.641667,0
2010/7/21,0.654167,7
2010/7/21,0.679167,0
2010/7/21,0.654167,7
2010/7/21,0.679167,0
2010/7/22,0.545833,5
2010/7/22,0.5375,0
2010/7/22,0.545833,5
2010/7/22,0.5375,0
2010/7/23,0.766667,22
2010/7/23,0.7125,21
2010/7/23,0.766667,22
2010/7/23,0.7125,21
2010/7/24,0.720833,0
2010/7/24,0.741667,0
2010/7/24,0.720833,0
2010/7/24,0.741667,0
2010/7/25,0.6125,0
